 0.18645E+03 0.11400E+01 0.00000E+00  2040000   100000    8     7603 0.408E+02
   6    0.19073E+03    0.24412E+01    0.64759E+01    0.23435E+06
   7    0.18595E+03    0.15749E+01    0.60606E+01    0.10838E+06
   8    0.18576E+03    0.11177E+01    0.60886E+01    0.12385E+06
