 0.80001E+03 0.46215E+01 0.00000E+00  1022000    52946    9     6530 0.816E+01
   7    0.80983E+03    0.11292E+02    0.49887E+01    0.22631E+06
   8    0.79630E+03    0.87142E+01    0.55369E+01    0.99183E+06
   9    0.79883E+03    0.62242E+01    0.55753E+01    0.15176E+07
