 0.16621E+03 0.10577E+01 0.00000E+00  1022000    53119    9     7229 0.435E+02
   7    0.16428E+03    0.22307E+01    0.48578E+01    0.39597E+05
   8    0.16468E+03    0.15432E+01    0.47413E+01    0.31873E+05
   9    0.16755E+03    0.11594E+01    0.49516E+01    0.12910E+06
