 0.18943E+03 0.11968E+01 0.00000E+00  2040000   100000    8     8050 0.425E+02
   6    0.19119E+03    0.22424E+01    0.59344E+01    0.93020E+05
   7    0.19178E+03    0.17801E+01    0.66415E+01    0.39195E+06
   8    0.18809E+03    0.10923E+01    0.58769E+01    0.88514E+05
