 0.19153E+03 0.94749E+00 0.00000E+00  2040000   100000    8     7396 0.386E+02
   6    0.19455E+03    0.22387E+01    0.58224E+01    0.64834E+05
   7    0.19164E+03    0.15718E+01    0.58687E+01    0.11588E+06
   8    0.19063E+03    0.11580E+01    0.61468E+01    0.41906E+06
