 0.16562E+03 0.89802E+00 0.00000E+00  1022000    49594    9     5866 0.354E+02
   7    0.16438E+03    0.24048E+01    0.52340E+01    0.66730E+05
   8    0.16578E+03    0.16600E+01    0.50662E+01    0.54915E+05
   9    0.16583E+03    0.11916E+01    0.51418E+01    0.41038E+05
