 0.82329E+03 0.48453E+01 0.00000E+00  1022000    51562    9     6998 0.850E+01
   7    0.82592E+03    0.11719E+02    0.50765E+01    0.16109E+06
   8    0.81237E+03    0.83267E+01    0.51861E+01    0.40004E+06
   9    0.82787E+03    0.58788E+01    0.50811E+01    0.17083E+06
