 0.36891E+03 0.00000E+00 0.33883E+01  2040000   100000    8     3065 0.831E+01
   6    0.37433E+03    0.98464E+01    0.13309E+02    0.22469E+07
   7    0.38956E+03    0.16748E+02    0.30764E+02    0.83831E+07
   8    0.36707E+03    0.36070E+01    0.99436E+01    0.28603E+07
