 0.37107E+03 0.19255E+01 0.00000E+00  2040000    99820    8     7320 0.197E+02
   6    0.36852E+03    0.48374E+01    0.66416E+01    0.16824E+06
   7    0.36936E+03    0.36104E+01    0.69943E+01    0.37327E+06
   8    0.37263E+03    0.25795E+01    0.70049E+01    0.31737E+06
