 0.19145E+03 0.20028E+01 0.00000E+00  2040000   100000    8     7690 0.402E+02
   6    0.18670E+03    0.24408E+01    0.66146E+01    0.27419E+06
   7    0.19386E+03    0.19887E+01    0.73403E+01    0.40943E+06
   8    0.19200E+03    0.20253E+01    0.10674E+02    0.16281E+07
