 0.18881E+03 0.11628E+01 0.00000E+00  2040000   100000    8     6027 0.319E+02
   6    0.18562E+03    0.24590E+01    0.67027E+01    0.15370E+06
   7    0.19090E+03    0.18597E+01    0.69707E+01    0.24463E+06
   8    0.18865E+03    0.12496E+01    0.67029E+01    0.20813E+06
