 0.36822E+03 0.19267E+01 0.00000E+00  1022000    53563    9     6531 0.177E+02
   7    0.36565E+03    0.49995E+01    0.48917E+01    0.77423E+05
   8    0.36510E+03    0.35662E+01    0.49421E+01    0.93255E+05
   9    0.37046E+03    0.25752E+01    0.49740E+01    0.13040E+06
