 0.19101E+03 0.11848E+01 0.00000E+00  1022000    51937    9     6287 0.329E+02
   7    0.19287E+03    0.41433E+01    0.76858E+01    0.21684E+06
   8    0.19064E+03    0.24496E+01    0.65014E+01    0.28565E+06
   9    0.19091E+03    0.14322E+01    0.53679E+01    0.25985E+06
