 0.61271E+02 0.32298E+00 0.00000E+00  1022000    54956    9     8889 0.145E+03
   7    0.60644E+02    0.10136E+01    0.59799E+01    0.33999E+05
   8    0.61788E+02    0.62221E+00    0.50951E+01    0.11178E+05
   9    0.61145E+02    0.40721E+00    0.47653E+01    0.15177E+05
