 0.19373E+03 0.11163E+01 0.00000E+00  1022000    51448    9     7263 0.375E+02
   7    0.19304E+03    0.33373E+01    0.61853E+01    0.10900E+06
   8    0.19456E+03    0.20741E+01    0.53938E+01    0.98425E+05
   9    0.19346E+03    0.14429E+01    0.53368E+01    0.26809E+06
