 0.80851E+03 0.00000E+00 0.42465E+01  2040000    92642    8     4694 0.581E+01
   6    0.81337E+03    0.12030E+02    0.74833E+01    0.95112E+06
   7    0.80991E+03    0.77616E+01    0.68573E+01    0.54729E+06
   8    0.80670E+03    0.55948E+01    0.70181E+01    0.50242E+06
