 0.36484E+03 0.22355E+01 0.00000E+00  2040000    99637    8     6854 0.188E+02
   6    0.36376E+03    0.42140E+01    0.58613E+01    0.11389E+06
   7    0.36150E+03    0.36855E+01    0.72948E+01    0.11469E+07
   8    0.36877E+03    0.36468E+01    0.10007E+02    0.30358E+07
