 0.19005E+03 0.86600E+00 0.00000E+00  2040000   100000    8     6953 0.366E+02
   6    0.18989E+03    0.23103E+01    0.61559E+01    0.10333E+06
   7    0.18957E+03    0.16017E+01    0.60455E+01    0.76120E+05
   8    0.19033E+03    0.11499E+01    0.61139E+01    0.93816E+05
