 0.21003E+03 0.11329E+01 0.00000E+00  1022000    52750    9     8802 0.419E+02
   7    0.21597E+03    0.54651E+01    0.90535E+01    0.40650E+06
   8    0.21075E+03    0.20448E+01    0.49091E+01    0.11930E+06
   9    0.20927E+03    0.14050E+01    0.48043E+01    0.63209E+05
