 0.22008E+04 0.13046E+02 0.00000E+00  1022000    49703    9     7498 0.341E+01
   7    0.22537E+04    0.69319E+02    0.11004E+02    0.79479E+07
   8    0.22270E+04    0.28416E+02    0.64559E+01    0.48236E+07
   9    0.21906E+04    0.15024E+02    0.49075E+01    0.79401E+06
