 0.60794E+02 0.32860E+00 0.00000E+00  1022000    54227    9     5852 0.963E+02
   7    0.60605E+02    0.84658E+00    0.49976E+01    0.11280E+05
   8    0.60423E+02    0.60033E+00    0.50270E+01    0.17764E+05
   9    0.61044E+02    0.44317E+00    0.51947E+01    0.38838E+05
