 0.75196E+03 0.48944E+01 0.00000E+00  1022000    52641    9     6040 0.803E+01
   7    0.75375E+03    0.15236E+02    0.72319E+01    0.47097E+06
   8    0.75152E+03    0.95819E+01    0.64510E+01    0.12679E+07
   9    0.75185E+03    0.61378E+01    0.58414E+01    0.15759E+07
