 0.35837E+03 0.19679E+01 0.00000E+00  1022000    53372    9     7431 0.207E+02
   7    0.36228E+03    0.64193E+01    0.63394E+01    0.31220E+06
   8    0.36188E+03    0.38090E+01    0.53255E+01    0.15230E+06
   9    0.35627E+03    0.24613E+01    0.49433E+01    0.18928E+06
