 0.83217E+03 0.43102E+01 0.00000E+00  1022000    54759    9     7305 0.878E+01
   7    0.83430E+03    0.11238E+02    0.48192E+01    0.14553E+06
   8    0.83361E+03    0.81289E+01    0.49339E+01    0.18853E+06
   9    0.83091E+03    0.57001E+01    0.49086E+01    0.24707E+06
