 0.10617E+03 0.46392E+00 0.00000E+00  2040000   100000    8     8249 0.777E+02
   6    0.10527E+03    0.12038E+01    0.57862E+01    0.48477E+05
   7    0.10691E+03    0.83925E+00    0.56173E+01    0.39895E+05
   8    0.10600E+03    0.62784E+00    0.59938E+01    0.20896E+06
