 0.18116E+03 0.98369E+00 0.00000E+00  1022000    52808    9     8436 0.466E+02
   7    0.18348E+03    0.34664E+01    0.67593E+01    0.17049E+06
   8    0.18079E+03    0.18813E+01    0.52651E+01    0.34208E+05
   9    0.18103E+03    0.12238E+01    0.48372E+01    0.35455E+05
