 0.97592E+02 0.52813E+00 0.00000E+00  1022000    53836    9     8322 0.853E+02
   7    0.96727E+02    0.17376E+01    0.64269E+01    0.79067E+05
   8    0.97031E+02    0.10100E+01    0.52663E+01    0.33694E+05
   9    0.97951E+02    0.66315E+00    0.48443E+01    0.58266E+05
