 0.72449E+03 0.57553E+01 0.00000E+00  1022000    53741    9     7620 0.105E+02
   7    0.73247E+03    0.17770E+02    0.86798E+01    0.18854E+07
   8    0.73730E+03    0.82868E+01    0.56868E+01    0.88049E+06
   9    0.71894E+03    0.49981E+01    0.49745E+01    0.74407E+06
