 0.12090E+03 0.00000E+00 0.76932E+00  2040000    59982    8     5623 0.465E+02
   6    0.11889E+03    0.15903E+01    0.67680E+01    0.70328E+05
   7    0.12244E+03    0.13167E+01    0.76951E+01    0.32229E+06
   8    0.12081E+03    0.80425E+00    0.67368E+01    0.15177E+06
