 0.12711E+03 0.00000E+00 0.11193E+01  2040000    48617    8     5790 0.456E+02
   6    0.12711E+03    0.25838E+01    0.10285E+02    0.16168E+06
   7    0.12710E+03    0.19371E+01    0.10906E+02    0.34625E+06
   8    0.12711E+03    0.16180E+01    0.12881E+02    0.93622E+06
