 0.12643E+03 0.00000E+00 0.11884E+01  2040000    58577    8     5488 0.434E+02
   6    0.12539E+03    0.18109E+01    0.73077E+01    0.81564E+05
   7    0.12411E+03    0.12940E+01    0.74604E+01    0.81355E+05
   8    0.12783E+03    0.92929E+00    0.73567E+01    0.11675E+06
