 0.92692E+03 0.00000E+00 0.80380E+01  2040000    51806    8     4088 0.441E+01
   6    0.90719E+03    0.17331E+02    0.96657E+01    0.12641E+07
   7    0.92341E+03    0.13261E+02    0.10276E+02    0.15082E+07
   8    0.93710E+03    0.11217E+02    0.12112E+02    0.38746E+07
