 0.22309E+03 0.00000E+00 0.12072E+01  2040000    55994    8     5694 0.255E+02
   6    0.22161E+03    0.32098E+01    0.73282E+01    0.11303E+06
   7    0.22568E+03    0.22966E+01    0.72816E+01    0.19696E+06
   8    0.22218E+03    0.15819E+01    0.72050E+01    0.13633E+06
