 0.74813E+02 0.00000E+00 0.41049E+00  2040000    59332    8     4535 0.606E+02
   6    0.75935E+02    0.11643E+01    0.77581E+01    0.84451E+05
   7    0.74997E+02    0.75926E+00    0.72441E+01    0.58309E+05
   8    0.74471E+02    0.53737E+00    0.73019E+01    0.45567E+05
