 0.91172E+03 0.00000E+00 0.96507E+01  2040000    53312    8     4503 0.494E+01
   6    0.89131E+03    0.15351E+02    0.87141E+01    0.10830E+07
   7    0.90232E+03    0.12135E+02    0.96227E+01    0.14157E+07
   8    0.92430E+03    0.94317E+01    0.10326E+02    0.24707E+07
