 0.92291E+03 0.00000E+00 0.82319E+01  2040000    52373    8     3556 0.385E+01
   6    0.90711E+03    0.16423E+02    0.91604E+01    0.12029E+07
   7    0.94358E+03    0.20091E+02    0.15235E+02    0.62981E+07
   8    0.92326E+03    0.10796E+02    0.11833E+02    0.50016E+07
