 0.22216E+03 0.00000E+00 0.12288E+01  2040000    57410    8     3789 0.171E+02
   6    0.22077E+03    0.31695E+01    0.72640E+01    0.16704E+06
   7    0.22222E+03    0.22890E+01    0.73707E+01    0.18241E+06
   8    0.22249E+03    0.16399E+01    0.74584E+01    0.22910E+06
