 0.23881E+03 0.00000E+00 0.14258E+01  2040000    56901    8     4812 0.201E+02
   6    0.23973E+03    0.37518E+01    0.79186E+01    0.22891E+06
   7    0.24015E+03    0.27418E+01    0.81696E+01    0.30653E+06
   8    0.23795E+03    0.18637E+01    0.79258E+01    0.25756E+06
