 0.23867E+03 0.00000E+00 0.26160E+01  2040000    51934    8     5334 0.223E+02
   6    0.23223E+03    0.36584E+01    0.79704E+01    0.15533E+06
   7    0.24383E+03    0.29593E+01    0.86842E+01    0.32611E+06
   8    0.23807E+03    0.19349E+01    0.82243E+01    0.30922E+06
