 0.92410E+03 0.00000E+00 0.75612E+01  2040000    56712    8     5150 0.557E+01
   6    0.92333E+03    0.18254E+02    0.10003E+02    0.14797E+07
   7    0.91791E+03    0.13502E+02    0.10525E+02    0.27135E+07
   8    0.92804E+03    0.10538E+02    0.11490E+02    0.38862E+07
