 0.24065E+03 0.00000E+00 0.15315E+01  2040000    54774    8     5067 0.211E+02
   6    0.23803E+03    0.39630E+01    0.84240E+01    0.15064E+06
   7    0.24162E+03    0.28609E+01    0.84726E+01    0.27299E+06
   8    0.24083E+03    0.20391E+01    0.85677E+01    0.26246E+06
