 0.74530E+02 0.00000E+00 0.43884E+00  2040000    55393    8     5968 0.801E+02
   6    0.74444E+02    0.11502E+01    0.78177E+01    0.42812E+05
   7    0.74276E+02    0.82048E+00    0.79041E+01    0.60326E+05
   8    0.74678E+02    0.58208E+00    0.78876E+01    0.72152E+05
