 0.74695E+02 0.00000E+00 0.40473E+00  2040000    57213    8     5229 0.700E+02
   6    0.74204E+02    0.10207E+01    0.69594E+01    0.39729E+05
   7    0.74359E+02    0.75793E+00    0.72935E+01    0.64305E+05
   8    0.74999E+02    0.54196E+00    0.73124E+01    0.54593E+05
