 0.41808E+03 0.00000E+00 0.28002E+01  2040000    54869    8     4262 0.102E+02
   6    0.42624E+03    0.79714E+01    0.94624E+01    0.71090E+06
   7    0.41480E+03    0.52801E+01    0.91084E+01    0.60288E+06
   8    0.41785E+03    0.36285E+01    0.87873E+01    0.67239E+06
