 0.42010E+03 0.00000E+00 0.22994E+01  2040000    60078    8     3540 0.843E+01
   6    0.42500E+03    0.60902E+01    0.72504E+01    0.27910E+06
   7    0.41820E+03    0.42012E+01    0.71883E+01    0.44895E+06
   8    0.41983E+03    0.30784E+01    0.74200E+01    0.46802E+06
