 0.12569E+03 0.00000E+00 0.99074E+00  2040000    49444    8     6086 0.484E+02
   6    0.12771E+03    0.24421E+01    0.96751E+01    0.12548E+06
   7    0.12727E+03    0.17887E+01    0.10056E+02    0.25911E+06
   8    0.12456E+03    0.11396E+01    0.92584E+01    0.18710E+06
