 0.27954E+04 0.00000E+00 0.24279E+02  2040000    53408    8     5458 0.195E+01
   6    0.28427E+04    0.69921E+02    0.12445E+02    0.64521E+07
   7    0.28102E+04    0.44740E+02    0.11392E+02    0.97764E+07
   8    0.27776E+04    0.31740E+02    0.11564E+02    0.11534E+08
