 0.75428E+02 0.00000E+00 0.58005E+00  2040000    55520    8     5891 0.781E+02
   6    0.75256E+02    0.11255E+01    0.75670E+01    0.46137E+05
   7    0.76763E+02    0.85019E+00    0.79249E+01    0.91490E+05
   8    0.74845E+02    0.56850E+00    0.76863E+01    0.85445E+05
