 0.25561E+03 0.00000E+00 0.13363E+01  2040000    61525    8     5835 0.228E+02
   6    0.25658E+03    0.33327E+01    0.65718E+01    0.83681E+05
   7    0.25269E+03    0.23215E+01    0.65738E+01    0.11939E+06
   8    0.25687E+03    0.17039E+01    0.67122E+01    0.15764E+06
