 0.74565E+02 0.00000E+00 0.39935E+00  2040000    59900    8     4791 0.643E+02
   6    0.74328E+02    0.10532E+01    0.71690E+01    0.63338E+05
   7    0.74864E+02    0.75618E+00    0.72275E+01    0.52281E+05
   8    0.74478E+02    0.52559E+00    0.71412E+01    0.55952E+05
