 0.42652E+03 0.00000E+00 0.37220E+01  2040000    52242    8     4123 0.967E+01
   6    0.42838E+03    0.10123E+02    0.11957E+02    0.13977E+07
   7    0.42634E+03    0.67073E+01    0.11257E+02    0.11672E+07
   8    0.42617E+03    0.49875E+01    0.11843E+02    0.19080E+07
