 0.28606E+04 0.00000E+00 0.19399E+02  2040000    55639    8     5067 0.177E+01
   6    0.28352E+04    0.50452E+02    0.90036E+01    0.38826E+07
   7    0.29001E+04    0.38720E+02    0.95535E+01    0.54666E+07
   8    0.28497E+04    0.25016E+02    0.88833E+01    0.95332E+07
