 0.23928E+03 0.00000E+00 0.14522E+01  2040000    54790    8     2805 0.117E+02
   6    0.23924E+03    0.37577E+01    0.79472E+01    0.17600E+06
   7    0.24088E+03    0.26545E+01    0.78853E+01    0.22693E+06
   8    0.23841E+03    0.19557E+01    0.83009E+01    0.36306E+06
