 0.92317E+03 0.00000E+00 0.87906E+01  2040000    49235    8     1065 0.115E+01
   6    0.94191E+03    0.21191E+02    0.11383E+02    0.15157E+07
   7    0.91970E+03    0.15457E+02    0.12026E+02    0.26353E+07
   8    0.91869E+03    0.12373E+02    0.13629E+02    0.47492E+07
