 0.91189E+03 0.00000E+00 0.73074E+01  2040000    53740    8     3891 0.427E+01
   6    0.89786E+03    0.17060E+02    0.96136E+01    0.15574E+07
   7    0.91768E+03    0.15580E+02    0.12148E+02    0.26574E+07
   8    0.91390E+03    0.94596E+01    0.10474E+02    0.28270E+07
