 0.22257E+03 0.00000E+00 0.13574E+01  2040000    56378    8     4992 0.224E+02
   6    0.22124E+03    0.33800E+01    0.77299E+01    0.12824E+06
   7    0.22291E+03    0.26384E+01    0.84692E+01    0.24217E+06
   8    0.22278E+03    0.17916E+01    0.81377E+01    0.26522E+06
