 0.22127E+03 0.00000E+00 0.17548E+01  2040000    55853    8     3045 0.138E+02
   6    0.22811E+03    0.45808E+01    0.10160E+02    0.45053E+06
   7    0.22138E+03    0.26682E+01    0.86240E+01    0.36751E+06
   8    0.21985E+03    0.19656E+01    0.90473E+01    0.50429E+06
