 0.74895E+02 0.00000E+00 0.61126E+00  2040000    47745    8     5212 0.696E+02
   6    0.74519E+02    0.21633E+01    0.14688E+02    0.41772E+06
   7    0.75500E+02    0.10874E+01    0.10306E+02    0.13480E+06
   8    0.74621E+02    0.78634E+00    0.10663E+02    0.22064E+06
