number/I:start_time/C:end_time/C:target/C:targetI/I:run_config/C:selected/I:event_count/I:ev_count/I:sum_event_count/I:charge/D:Charge*tatget/D:sum_charge/D:operators/C:user_comment/C
10052,2019-07-27 9:54:19,2019-07-27 12:21:24,8 um W,8,hps_v8.cnf,1,195782930,195782930,1285604819,1.562400708,1.562400708,10.39864266,"expert: Clive Field, worker: Mariangela Bond",
10058,2019-07-27 17:45:22,2019-07-27 17:47:50,8 um W,8,hps_v8.cnf,1,3340655,3340655,1297054618,0.02625140359,0.02625140359,10.49715522,"expert: Tongtong Cao, worker: Natalia Dashyan","SVT in, no L6t stereo for first time"
10059,2019-07-27 18:06:17,2019-07-27 18:10:32,8 um W,8,hps_v8.cnf,1,1197201,1197201,1298251819,0.04576044541,0.04576044541,10.54291567,"expert: Tongtong Cao, worker: Natalia Dashyan",testing
10060,2019-07-27 18:18:21,2019-07-27 18:25:39,8 um W,8,hps_v8.cnf,1,3025043,3025043,1301276862,0.02416103503,0.02416103503,10.5670767,"expert: Tongtong Cao, worker: Natalia Dashyan","production run, two hybrids off in L6t"
10062,2019-07-27 19:17:35,2019-07-27 20:40:39,8 um W,8,hps_v8.cnf,1,58938974,58938974,1364346022,0.4702764917,0.4702764917,11.07508603,"expert: Tongtong Cao, worker: Natalia Dashyan",production run at 100 nA - not mcuh data... lost beam for a long period
10063,2019-07-27 20:48:38,2019-07-27 21:33:49,8 um W,8,hps_v8.cnf,1,3641917,3641917,1367987939,0.02532144289,0.02532144289,11.10040747,"expert: Tongtong Cao, worker: Natalia Dashyan",production
10064,2019-07-27 23:32:51,2019-07-28 3:32:19,8 um W,8,hps_v8.cnf,1,161908267,161908267,1529896206,1.31036816,1.31036816,12.41077563,"expert: Tongtong Cao, worker: Sebouh Paul",production
10065,2019-07-28 3:35:49,2019-07-28 7:34:59,8 um W,8,hps_v8.cnf,1,147532509,147532509,1677428715,1.234777359,1.234777359,13.64555299,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10066,2019-07-28 8:19:45,2019-07-28 10:59:47,8 um W,8,hps_v8.cnf,1,102116039,102116039,1779544754,0.8654100009,0.8654100009,14.51096299,"expert: Marzio De Napoli, worker: Mariangela Bond",
10067,2019-07-28 11:02:56,2019-07-28 13:00:06,8 um W,8,hps_v8.cnf,1,70943595,70943595,1850488349,0.6018116696,0.6018116696,15.11277466,"expert: Marzio De Napoli, worker: Mariangela Bond",
10068,2019-07-28 13:20:41,2019-07-28 13:46:15,8 um W,8,hps_v8.cnf,1,18627965,18627965,1869116314,0.1577835568,0.1577835568,15.27055822,"expert: Marzio De Napoli, worker: Mariangela Bond",Production run ended with problem SVT L0b
10069,2019-07-28 13:50:53,2019-07-28 16:50:07,8 um W,8,hps_v8.cnf,1,135281989,135281989,2004398303,1.143321208,1.143321208,16.41387942,"expert: Marzio De Napoli, worker: Mariangela Bond",
10070,2019-07-28 17:06:55,2019-07-28 19:07:25,8 um W,8,hps_v8.cnf,1,109465929,109465929,2113864232,0.9505896081,0.9505896081,17.36446903,"expert: Carlos Munoz, worker: Domenico DUrso",
10071,2019-07-28 20:58:19,2019-07-28 23:52:08,8 um W,8,hps_v8.cnf,1,173241322,173241322,2287105554,1.358368896,1.358368896,18.72283793,"expert: Carlos Munoz, worker: Domenico DUrso",
10072,2019-07-29 0:05:15,2019-07-29 1:43:43,8 um W,8,hps_v8.cnf,1,102167821,102167821,2389273375,0.7836962699,0.7836962699,19.5065342,"expert: Carlos Munoz, worker: Sebouh Paul",
10074,2019-07-29 4:52:43,2019-07-29 6:08:04,8 um W,8,hps_v8.cnf,1,70306842,70306842,2459580217,0.5339771858,0.5339771858,20.04051138,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10076,2019-07-29 7:04:29,2019-07-29 10:10:23,8 um W,8,hps_v8.cnf,1,204617429,204617429,2674465778,1.561589123,1.561589123,21.68310989,"expert: Annalisa DAngelo, worker: Mariangela Bond",
10077,2019-07-29 10:30:15,2019-07-29 11:11:43,8 um W,8,hps_v8.cnf,1,45333082,45333082,2719798860,0.3460114324,0.3460114324,22.02912132,"expert: Marzio De Napoli, worker: Mariangela Bond",
10078,2019-07-29 11:18:09,2019-07-29 14:24:58,8 um W,8,hps_v8.cnf,1,202853584,202853584,2922652444,1.541136157,1.541136157,23.57025748,"expert: Marzio De Napoli, worker: Mariangela Bond",
10079,2019-07-29 14:32:00,2019-07-29 14:35:12,8 um W,8,hps_v8.cnf,1,3590500,3590500,2926242944,0.02723680642,0.02723680642,23.59749428,"expert: Marzio De Napoli, worker: Mariangela Bond",
10080,2019-07-29 14:52:00,2019-07-29 15:57:52,8 um W,8,hps_v8.cnf,1,67683993,67683993,2993926937,0.5076671994,0.5076671994,24.10516148,"expert: Marzio De Napoli, worker: Mariangela Bond",
10083,2019-07-29 16:17:26,2019-07-29 17:41:54,8 um W,8,hps_v9.cnf,1,132906945,132906945,3129511217,0.6531240784,0.6531240784,24.76824389,"expert: Carlos Munoz, worker: Domenico DUrso",Full ECAL
10084,2019-07-29 18:02:26,2019-07-29 21:01:29,8 um W,8,hps_v9.cnf,1,286158000,286158000,3415669217,1.402318501,1.402318501,26.17056239,"expert: Carlos Munoz, worker: Domenico DUrso",
10085,2019-07-29 21:13:21,2019-07-30 0:23:56,8 um W,8,hps_v9.cnf,1,296615978,296615978,3712285195,1.486407993,1.486407993,27.65697038,"expert: Carlos Munoz, worker: Domenico DUrso",
10089,2019-07-30 2:43:00,2019-07-30 5:12:43,8 um W,8,hps_v9.cnf,1,223921862,223921862,4056792196,1.149176468,1.149176468,29.42127161,"expert: Annalisa DAngelo, worker: Sebouh Paul",Production run after new thresholds.
10090,2019-07-30 5:31:39,2019-07-30 6:13:14,8 um W,8,hps_v9.cnf,1,54829049,54829049,4111621245,0.2849909606,0.2849909606,29.70626257,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10091,2019-07-30 6:41:00,2019-07-30 7:36:16,8 um W,8,hps_v9.cnf,1,71891517,71891517,4183512762,0.3736065841,0.3736065841,30.07986915,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10092,2019-07-30 7:43:32,2019-07-30 10:03:02,8 um W,8,hps_v9.cnf,1,214392578,214392578,4397905340,1.1131976,1.1131976,31.19306675,"expert: Annalisa DAngelo, worker: Mariangela Bond",
10093,2019-07-30 10:21:54,2019-07-30 11:11:07,8 um W,8,hps_v9.cnf,1,28222833,28222833,4426128173,0.1457403618,0.1457403618,31.33880711,"expert: Marzio De Napoli, worker: Mariangela Bond",
10102,2019-07-30 17:24:02,2019-07-30 17:26:53,8 um W,8,hps_v9_1.cnf,1,4783900,4783900,4430912073,0.02354924741,0.02354924741,31.36235636,"expert: Carlos Munoz, worker: Domenico DUrso",Production
10105,2019-07-30 18:19:03,2019-07-30 21:20:11,8 um W,8,hps_v9.cnf,1,268363671,268363671,4699275744,1.352378642,1.352378642,32.714735,"expert: Carlos Munoz, worker: Domenico DUrso",Production
10111,2019-07-30 22:16:29,2019-07-30 22:54:15,8 um W,8,hps_v9.cnf,1,59632025,59632025,4758907769,0.2996169084,0.2996169084,33.01435191,"expert: Carlos Munoz, worker: Domenico DUrso",Production Run
10112,2019-07-31 0:08:00,2019-07-31 3:31:53,8 um W,8,hps_v9.cnf,1,317555847,317555847,5076463616,1.606455733,1.606455733,34.62080764,"expert: Annalisa DAngelo, worker: Sebouh Paul",production
10113,2019-07-31 3:39:34,2019-07-31 4:33:53,8 um W,8,hps_v9.cnf,1,57802140,57802140,5134265756,0.2928078656,0.2928078656,34.91361551,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10114,2019-07-31 4:50:27,2019-07-31 6:20:05,8 um W,8,hps_v9.cnf,1,138421088,138421088,5272686844,0.6908482259,0.6908482259,35.60446373,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10115,2019-07-31 6:31:07,2019-07-31 9:07:36,8 um W,8,hps_v9.cnf,1,235311625,235311625,5507998469,1.179539605,1.179539605,36.78400334,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10116,2019-07-31 9:34:28,2019-07-31 9:45:50,8 um W,8,hps_v10.cnf,1,17808017,17808017,5525806486,0.09034171276,0.09034171276,36.87434505,"expert: Marzio De Napoli, worker: Mariangela Bond",Production v10 trigger
10117,2019-07-31 9:50:15,2019-07-31 10:02:40,8 um W,8,hps_v10.cnf,1,11237799,11237799,5537044285,0.08306500545,0.08306500545,36.95741006,"expert: Marzio De Napoli, worker: Mariangela Bond",
10118,2019-07-31 10:07:57,2019-07-31 12:28:31,8 um W,8,hps_v9_1.cnf,1,218280353,218280353,5755324638,1.104536941,1.104536941,38.061947,"expert: Marzio De Napoli, worker: Mariangela Bond",low holdoff run
10119,2019-07-31 12:32:25,2019-07-31 12:43:39,8 um W,8,hps_v9_1.cnf,1,18508431,18508431,5773833069,0.09446412431,0.09446412431,38.15641112,"expert: Marzio De Napoli, worker: Mariangela Bond",as before
10120,2019-07-31 13:11:40,2019-07-31 15:58:35,8 um W,8,hps_v9_1.cnf,1,268461552,268461552,6042294621,1.359514313,1.359514313,39.51592544,"expert: Marzio De Napoli, worker: Mariangela Bond",
10121,2019-07-31 16:08:50,2019-07-31 19:06:26,8 um W,8,hps_v9_2.cnf,1,274842316,274842316,6317136937,1.372247313,1.372247313,40.88817275,"expert: Carlos Munoz, worker: Domenico DUrso",Trigger v9_2
10122,2019-07-31 19:19:14,2019-07-31 22:00:54,8 um W,8,hps_v9_2.cnf,1,230566633,230566633,6547703570,1.163825183,1.163825183,42.05199793,"expert: Carlos Munoz, worker: Domenico DUrso",L6t 0 turned off
10123,2019-07-31 22:33:26,2019-08-01 1:39:36,8 um W,8,hps_v9_2.cnf,1,271066267,271066267,6818769837,1.356114983,1.356114983,43.40811292,"expert: Carlos Munoz, worker: Domenico DUrso",
10124,2019-08-01 1:51:08,2019-08-01 2:58:39,8 um W,8,hps_v9_2.cnf,1,111116040,111116040,6929885877,0.5575416358,0.5575416358,43.96565455,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10125,2019-08-01 3:02:06,2019-08-01 3:23:37,8 um W,8,hps_v9_2.cnf,1,36027845,36027845,6965913722,0.1823821245,0.1823821245,44.14803668,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10127,2019-08-01 3:57:47,2019-08-01 4:00:27,8 um W,8,hps_v9_2.cnf,1,4433568,4433568,6970347290,0.02222396619,0.02222396619,44.17026064,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10128,2019-08-01 4:09:46,2019-08-01 6:55:01,8 um W,8,hps_v9_2.cnf,1,264321680,264321680,7234668970,1.316066939,1.316066939,45.48632758,"expert: Annalisa DAngelo, worker: Sebouh Paul",
10129,2019-08-01 7:06:02,2019-08-01 7:39:51,8 um W,8,hps_v9_2.cnf,1,47003225,47003225,7281672195,0.2353866929,0.2353866929,45.72171427,"expert: Annalisa DAngelo, worker: Mariangela Bond",
10130,2019-08-01 9:13:06,2019-08-01 10:14:59,4 um W,4,hps_v9_2.cnf,1,47494762,47494762,7329166957,0.5131031219,0.2565515609,46.2348174,"expert: Marzio De Napoli, worker: Mariangela Bond",4um target
10131,2019-08-01 10:19:48,2019-08-01 13:05:38,8 um W,8,hps_v9_2.cnf,1,276177146,276177146,7605344103,1.370088304,1.370088304,47.6049057,"expert: Marzio De Napoli, worker: Mariangela Bond",back to 8um target
10134,2019-08-01 13:48:41,2019-08-01 14:16:05,8 um W,8,hps_v9_2.cnf,1,41326789,41326789,7646670892,0.2131781918,0.2131781918,47.81808389,"expert: Marzio De Napoli, worker: Mariangela Bond",
10135,2019-08-01 14:22:13,2019-08-01 15:01:30,8 um W,8,hps_v9_2.cnf,1,60190810,60190810,7706861702,0.3066271974,0.3066271974,48.12471109,"expert: Marzio De Napoli, worker: Mariangela Bond",
10136,2019-08-01 15:05:31,2019-08-01 18:09:44,8 um W,8,hps_v9_2.cnf,1,290512761,290512761,7997374463,1.460129692,1.460129692,49.58484078,"expert: Marzio De Napoli, worker: Domenico DUrso",
10137,2019-08-01 18:22:02,2019-08-01 20:26:24,8 um W,8,hps_v9_2.cnf,1,150824754,150824754,8148199217,0.7486479747,0.7486479747,50.33348876,"expert: Carlos Munoz, worker: Domenico DUrso",
10138,2019-08-01 20:40:30,2019-08-01 23:33:43,8 um W,8,hps_v9_2.cnf,1,244016803,244016803,8392216020,1.22208177,1.22208177,51.55557053,"expert: Carlos Munoz, worker: Domenico DUrso",SVT thresholds updated
10148,2019-08-02 1:48:08,2019-08-02 3:45:57,8 um W,8,hps_v9_2.cnf,1,80642931,80642931,8472858951,0.402706749,0.402706749,51.95827727,"expert: Marzio De Napoli, worker: Sebouh Paul",150 nA Production
10149,2019-08-02 4:54:51,2019-08-02 8:26:28,8 um W,8,hps_v9_2.cnf,1,314253279,314253279,8787112230,1.583662244,1.583662244,53.54193952,"expert: Marzio De Napoli, worker: Sebouh Paul",
10169,2019-08-04 5:32:10,2019-08-04 8:20:20,8 um W,8,hps_v10.cnf,1,150005607,150005607,8971754810,1.285128079,1.285128079,55.13816833,"expert: Marzio De Napoli, worker: Mariangela Bond",
10170,2019-08-04 8:27:42,2019-08-04 12:11:33,8 um W,8,hps_v10.cnf,1,194576985,194576985,9166331795,1.750876913,1.750876913,56.88904524,"expert: Annalisa DAngelo, worker: Domenico DUrso",
10171,2019-08-04 12:46:32,2019-08-04 13:00:15,8 um W,8,hps_v10.cnf,1,14833812,14833812,9181165607,0.1317713172,0.1317713172,57.02081656,"expert: Annalisa DAngelo, worker: Domenico DUrso",
10185,2019-08-06 1:28:03,2019-08-06 1:31:01,8 um W,8,hps_v10.cnf,1,3350489,3350489,9184516096,0.02614025259,0.02614025259,57.04695681,"expert: Marzio De Napoli, worker: Rafayel Paremuzyan",
10186,2019-08-06 1:51:32,2019-08-06 5:55:24,8 um W,8,hps_v10.cnf,1,253282933,253282933,9437799029,1.97038599,1.97038599,59.0173428,"expert: Marzio De Napoli, worker: Rafayel Paremuzyan",
10187,2019-08-06 5:58:31,2019-08-06 8:56:28,8 um W,8,hps_v10.cnf,1,156599760,156599760,9594398789,1.241215665,1.241215665,60.25855847,"expert: Marzio De Napoli, worker: Rafayel Paremuzyan",
10188,2019-08-06 9:01:06,2019-08-06 12:00:57,8 um W,8,hps_v10.cnf,1,189676417,189676417,9784075206,1.491280865,1.491280865,61.74983933,"expert: Annalisa DAngelo, worker: Domenico DUrso",
10189,2019-08-06 12:08:38,2019-08-06 13:11:16,8 um W,8,hps_v10.cnf,1,70209440,70209440,9854284646,0.5415058448,0.5415058448,62.29134518,"expert: Annalisa DAngelo, worker: Domenico DUrso",
10190,2019-08-06 13:30:27,2019-08-06 14:52:23,8 um W,8,hps_v10.cnf,1,87901398,87901398,9942186044,0.6825767491,0.6825767491,62.97392193,"expert: Annalisa DAngelo, worker: Domenico DUrso",
10215,2019-08-07 12:08:15,2019-08-07 12:58:17,8 um W,8,hps_v10.cnf,1,50658565,50658565,9992844609,0.384764757,0.384764757,63.35868668,"expert: Bradley Yale, worker: Michel Guidal",production run
10216,2019-08-07 13:07:58,2019-08-07 14:19:00,8 um W,8,hps_v10.cnf,1,71801090,71801090,10064645699,0.5363970062,0.5363970062,63.89508369,"expert: Bradley Yale, worker: Michel Guidal","production run, SVT bias voltage trip"
10235,2019-08-08 2:25:22,2019-08-08 9:00:12,8 um W,8,hps_v10.cnf,1,366080602,366080602,10430726301,2.757369238,2.757369238,66.65245293,"expert: Alexandre Deur, worker: Nunzio Randazzo",Run ended when beam was taken away.
10240,2019-08-08 14:56:58,2019-08-08 16:44:23,8 um W,8,hps_v10.cnf,1,166203156,166203156,10596929457,1.153851192,1.153851192,67.80630412,"expert: Bradley Yale, worker: Michel Guidal","from a certain point L0b-stereo, channels 400-500 with occupancy 0"
10241,2019-08-08 16:49:10,2019-08-08 18:59:17,8 um W,8,hps_v10.cnf,1,192435016,192435016,10789364473,1.371847961,1.371847961,69.17815208,"expert: Marzio De Napoli, worker: Alessandra Filippi",At aa certain point l0t-axial 0-250 ch no occupancies
10242,2019-08-08 19:22:47,2019-08-08 20:50:27,8 um W,8,hps_v10.cnf,1,133471116,133471116,10922835589,0.9492771817,0.9492771817,70.12742926,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10257,2019-08-09 1:30:55,2019-08-09 7:18:48,8 um W,8,hps_v10.cnf,1,500023589,500023589,11422859178,3.50541063,3.50541063,73.63283989,"expert: Alexandre Deur, worker: Nunzio Randazzo",
10261,2019-08-09 8:39:52,2019-08-09 14:56:17,8 um W,8,hps_v10.cnf,1,550059169,550059169,11981828217,3.811554859,3.811554859,77.50868491,"expert: Bradley Yale, worker: Michel Guidal",
10263,2019-08-09 15:54:03,2019-08-09 17:10:04,8 um W,8,hps_v10.cnf,1,103419390,103419390,12085247607,0.7216007882,0.7216007882,78.2302857,"expert: Bradley Yale, worker: Alessandra Filippi",
10266,2019-08-09 19:09:42,2019-08-09 21:28:49,8 um W,8,hps_v10.cnf,1,210046485,210046485,12318608755,1.496796605,1.496796605,79.90314194,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10267,2019-08-09 21:54:37,2019-08-10 1:05:59,8 um W,8,hps_v10.cnf,1,281611554,281611554,12600220309,2.005133045,2.005133045,81.90827498,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10268,2019-08-10 1:19:35,2019-08-10 3:36:42,8 um W,8,hps_v10.cnf,1,216489330,216489330,12816709639,1.544357042,1.544357042,83.45263202,"expert: Alexandre Deur, worker: Nunzio Randazzo",
10269,2019-08-10 4:01:59,2019-08-10 7:36:27,8 um W,8,hps_v10.cnf,1,218984278,218984278,13035693917,1.563742572,1.563742572,85.0163746,"expert: Alexandre Deur, worker: Nunzio Randazzo",Production run
10271,2019-08-10 8:17:13,2019-08-10 12:59:54,8 um W,8,hps_v10.cnf,1,397746797,397746797,13440652195,2.810617714,2.810617714,87.87771334,"expert: Bradley Yale, worker: Michel Guidal",
10274,2019-08-10 14:14:15,2019-08-10 15:27:57,8 um W,8,hps_v10.cnf,1,88458771,88458771,13529110966,0.6286489165,0.6286489165,88.50636226,"expert: Bradley Yale, worker: Michel Guidal",
10275,2019-08-10 15:43:13,2019-08-10 17:17:50,8 um W,8,hps_v10.cnf,1,136073245,136073245,13665184211,0.9766400154,0.9766400154,89.48300228,"expert: Bradley Yale, worker: Alessandra Filippi",
10276,2019-08-10 17:37:00,2019-08-10 18:50:43,8 um W,8,hps_v10.cnf,1,90627685,90627685,13755811896,0.664539726,0.664539726,90.147542,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10280,2019-08-10 19:27:19,2019-08-10 20:16:22,8 um W,8,hps_v10.cnf,1,64036952,64036952,13829809577,0.4611006793,0.4611006793,90.68126036,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10281,2019-08-10 20:23:01,2019-08-10 21:05:33,8 um W,8,hps_v10.cnf,1,31689652,31689652,13861499229,0.2285370662,0.2285370662,90.90979742,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10282,2019-08-10 21:54:36,2019-08-11 0:56:27,8 um W,8,hps_v10.cnf,1,280810036,280810036,14142309265,1.994038332,1.994038332,92.90383575,"expert: Marzio De Napoli/A. Deur, worker: Alessandra Filippi",good run.
10283,2019-08-11 1:21:21,2019-08-11 2:43:00,8 um W,8,hps_v10.cnf,1,124139657,124139657,14266448922,0.883056973,0.883056973,93.78689273,"expert: Alexandre Deur, worker: Nunzio Randazzo",
10285,2019-08-11 3:06:49,2019-08-11 4:31:59,8 um W,8,hps_v10.cnf,1,90207740,90207740,14356656662,0.645078667,0.645078667,94.43197139,"expert: Alexandre Deur, worker: Nunzio Randazzo",
10286,2019-08-11 5:33:53,2019-08-11 6:32:45,8 um W,8,hps_v10.cnf,1,85229429,85229429,14441886091,0.6069556462,0.6069556462,95.03892704,"expert: Alexandre Deur, worker: Nunzio Randazzo",
10287,2019-08-11 6:35:05,2019-08-11 8:39:08,8 um W,8,hps_v10.cnf,1,193809681,193809681,14635695772,1.375860834,1.375860834,96.41478787,"expert: Alexandre Deur, worker: Nunzio Randazzo",
10290,2019-08-11 9:35:25,2019-08-11 12:34:43,8 um W,8,hps_v10.cnf,1,271096986,271096986,14911069517,1.932732814,1.932732814,98.37804955,"expert: Bradley Yale, worker: Michel Guidal",Production after restarting DAQ
10298,2019-08-11 16:20:00,2019-08-11 16:39:28,8 um W,8,hps_v10.cnf,1,27276752,27276752,14944275410,0.1956264432,0.1956264432,98.61777827,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10302,2019-08-11 18:12:29,2019-08-11 20:05:34,8 um W,8,hps_v10.cnf,1,162497157,162497157,15208259849,1.160073168,1.160073168,100.503098,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10303,2019-08-11 20:09:39,2019-08-11 21:49:52,8 um W,8,hps_v10.cnf,1,147719683,147719683,15355979532,1.066863107,1.066863107,101.5699611,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10304,2019-08-11 21:54:51,2019-08-11 22:35:13,8 um W,8,hps_v10.cnf,1,58057100,58057100,15414036632,0.4209741501,0.4209741501,101.9909353,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10305,2019-08-11 22:37:46,2019-08-12 1:30:00,8 um W,8,hps_v10.cnf,1,267958398,267958398,15681995030,1.905587549,1.905587549,103.8965228,"expert: Marzio De Napoli, worker: Alessandra Filippi",
10306,2019-08-12 1:48:51,2019-08-12 2:54:33,8 um W,8,hps_v10.cnf,1,94319044,94319044,15776314074,0.6623944336,0.6623944336,104.5589173,"expert: Pierfrancesco Butti, worker: Nunzio Randazzo",
10307,2019-08-12 3:07:41,2019-08-12 6:17:51,8 um W,8,hps_v10.cnf,1,295255513,295255513,16071569587,2.074212809,2.074212809,106.6331301,"expert: Pierfrancesco Butti, worker: Nunzio Randazzo",
10310,2019-08-12 7:07:13,2019-08-12 7:47:12,8 um W,8,hps_v10.cnf,1,58612737,58612737,16130182324,0.4124405781,0.4124405781,107.0455707,"expert: Pierfrancesco Butti, worker: Nunzio Randazzo",
10313,2019-08-12 8:04:44,2019-08-12 8:07:39,8 um W,8,hps_v10.cnf,1,2449931,2449931,16132632255,0.0176229156,0.0176229156,107.0631936,"expert: Silvia Niccolai, worker: Alessandra Filippi",SVT trip right at start
10314,2019-08-12 8:11:47,2019-08-12 8:31:48,8 um W,8,hps_v10.cnf,1,22565158,22565158,16155197413,0.1589190797,0.1589190797,107.2221127,"expert: Silvia Niccolai, worker: Alessandra Filippi","Good run, stopped because beam was taken off for 10 minutes"
10315,2019-08-12 9:04:33,2019-08-12 9:25:34,8 um W,8,hps_v10.cnf,1,25706528,25706528,16180903941,0.1863940592,0.1863940592,107.4085067,"expert: Silvia Niccolai, worker: Alessandra Filippi","Run stopped for SVT trip, good run"
10317,2019-08-12 9:34:26,2019-08-12 10:26:12,8 um W,8,hps_v10.cnf,1,74240221,74240221,16258881257,0.5343428433,0.5343428433,107.9698077,"expert: Silvia Niccolai, worker: Alessandra Filippi",Run ended when we noticed zero occupancies L0b stereo (250-400)
10318,2019-08-12 10:29:23,2019-08-12 11:37:17,8 um W,8,hps_v10.cnf,1,108548310,108548310,16367429567,0.7699883257,0.7699883257,108.7397961,"expert: Silvia Niccolai, worker: Alessandra Filippi",
10319,2019-08-12 11:44:52,2019-08-12 11:53:32,8 um W,8,hps_v10.cnf,1,11149253,11149253,16378578820,0.07930124611,0.07930124611,108.8190973,"expert: Silvia Niccolai, worker: Alessandra Filippi","Good run, stopped when bias current arrived to limit"
10320,2019-08-12 12:12:22,2019-08-12 15:33:39,8 um W,8,hps_v10.cnf,1,300079667,300079667,16678658487,2.131050403,2.131050403,110.9501477,"expert: Silvia Niccolai, worker: Alessandra Filippi",
10322,2019-08-12 15:59:37,2019-08-12 17:42:23,8 um W,8,hps_v10.cnf,1,103228650,103228650,16790849357,0.7266277582,0.7266277582,111.7427728,"expert: Silvia Niccolai, worker: Hakop Voskanyan",
10323,2019-08-12 17:56:45,2019-08-12 21:14:07,8 um W,8,hps_v10.cnf,1,300474847,300474847,17091324204,2.121962808,2.121962808,113.8647356,"expert: Tongtong Cao, worker: Hakop Voskanyan",
10324,2019-08-12 21:42:16,2019-08-13 0:04:46,8 um W,8,hps_v10.cnf,1,217108467,217108467,17308432671,1.517256138,1.517256138,115.3819917,"expert: Tongtong Cao, worker: Hakop Voskanyan",
10326,2019-08-13 0:26:25,2019-08-13 1:18:21,8 um W,8,hps_v10.cnf,1,78166308,78166308,17386598979,0.5471182262,0.5471182262,115.9291099,"expert: Pierfrancesco Butti, worker: Ranit Das",
10327,2019-08-13 1:24:28,2019-08-13 2:20:53,8 um W,8,hps_v10.cnf,1,85180859,85180859,17471779838,0.5927023945,0.5927023945,116.5218123,"expert: Pierfrancesco Butti, worker: Ranit Das",
10328,2019-08-13 2:37:26,2019-08-13 3:23:53,8 um W,8,hps_v10.cnf,1,64829097,64829097,17536608935,0.4523958755,0.4523958755,116.9742082,"expert: Pierfrancesco Butti, worker: Ranit Das",
10330,2019-08-13 3:47:36,2019-08-13 4:29:37,8 um W,8,hps_v10.cnf,1,64646084,64646084,17601255019,0.4501194666,0.4501194666,117.4243277,"expert: Pierfrancesco Butti, worker: Ranit Das",
10362,2019-08-17 12:55:15,2019-08-17 13:13:40,8 um W,8,hps_v10.cnf,1,12493870,12493870,17646653799,0.1196363673,0.1196363673,117.7959331,"expert: Bradley Yale, worker: Norman Graf",production
