      0.00000     0.587100
    0.0100000     0.587100
    0.0200000     0.587100
    0.0300000     0.587100
    0.0400000     0.587100
    0.0500000     0.587100
    0.0600000     0.587100
    0.0700000     0.587100
    0.0800000     0.587100
    0.0900000     0.587100
     0.100000     0.971100
     0.110000      1.17300
     0.120000      1.32800
     0.130000      1.48100
     0.140000      1.65600
     0.150000      1.79900
     0.160000      1.83100
     0.170000      1.77500
     0.180000      1.70700
     0.190000      1.63000
     0.200000      1.56400
     0.220000      1.51500
     0.240000      1.40400
     0.250000      1.29400
     0.260000      1.15300
     0.280000     0.952900
     0.300000     0.880500
     0.320000     0.858000
     0.340000     0.865700
     0.350000     0.864200
     0.360000     0.847400
     0.380000     0.809400
     0.400000     0.773500
     0.420000     0.724300
     0.440000     0.685000
     0.450000     0.647100
     0.460000     0.630400
     0.480000     0.594500
     0.500000     0.575100
     0.550000     0.553200
     0.600000     0.521700
     0.650000     0.480600
     0.700000     0.470200
     0.800000     0.433000
     0.900000     0.386300
      1.00000     0.327500
      1.10000     0.306400
      1.20000     0.286100
      1.30000     0.266500
      1.40000     0.247600
      1.50000     0.229500
      1.60000     0.212300
      1.70000     0.195800
      1.80000     0.180400
      1.90000     0.166100
      2.00000     0.152900
      2.20000     0.129000
      2.40000     0.109100
      2.50000     0.100300
      2.60000    0.0923200
      2.80000    0.0783800
      3.00000    0.0667800
      3.30000    0.0529200
      3.50000    0.0455700
      3.60000    0.0423600
      3.90000    0.0342700
      4.00000    0.0320200
      4.20000    0.0280300
      4.60000    0.0217600
      5.00000    0.0171500
      5.40000    0.0137100
      5.50000    0.0129900
      5.80000    0.0111000
      6.00000    0.0100300
      6.20000   0.00909200
      6.60000   0.00751900
      7.00000   0.00627600
      7.40000   0.00528000
      8.00000   0.00412800
      9.00000   0.00282500
      10.0000   0.00199600
      11.0000   0.00144700
      12.0000   0.00107300
      14.0000  0.000624500
      16.0000  0.000386400
      18.0000  0.000251200
      20.0000  0.000170100
      22.0000  0.000119100
      25.0000  7.35800e-05
      28.0000  4.78600e-05
      31.0000  3.24600e-05
      35.0000  2.04000e-05
      40.0000  1.22300e-05
      45.0000  7.77400e-06
      50.0000  5.18600e-06
      70.0000  1.42600e-06
      100.000  3.66800e-07
      1000.00  1.03400e-10
  1.00000e+06  8.28200e-20
  1.00000e+09  9.38500e-29
