      0.00000     0.922000
    0.0100000     0.922000
    0.0200000     0.936700
    0.0300000      1.01800
    0.0400000      1.18800
    0.0500000      1.48600
    0.0600000      1.86100
    0.0700000      2.34000
    0.0800000      2.41900
    0.0900000      2.17300
     0.100000      1.90200
     0.110000      1.63300
     0.120000      1.43000
     0.130000      1.28700
     0.140000      1.25600
     0.150000      1.31400
     0.160000      1.38900
     0.170000      1.41400
     0.180000      1.35200
     0.190000      1.26300
     0.200000      1.14600
     0.220000      1.10500
     0.240000      1.08400
     0.250000     0.985500
     0.260000     0.887500
     0.280000     0.784500
     0.300000     0.731700
     0.320000     0.682700
     0.340000     0.638900
     0.350000     0.629100
     0.360000     0.612800
     0.380000     0.604200
     0.400000     0.595900
     0.420000     0.597800
     0.440000     0.619000
     0.450000     0.613700
     0.460000     0.601600
     0.480000     0.549200
     0.500000     0.505600
     0.550000     0.464500
     0.600000     0.454900
     0.650000     0.470700
     0.700000     0.449200
     0.800000     0.411900
     0.900000     0.353400
      1.00000     0.316000
      1.10000     0.291200
      1.20000     0.267400
      1.30000     0.244800
      1.40000     0.223400
      1.50000     0.203800
      1.60000     0.185500
      1.70000     0.168600
      1.80000     0.153200
      1.90000     0.139300
      2.00000     0.126600
      2.20000     0.104600
      2.40000    0.0867100
      2.50000    0.0790400
      2.60000    0.0721100
      2.80000    0.0602100
      3.00000    0.0504900
      3.30000    0.0390900
      3.50000    0.0331300
      3.60000    0.0305500
      3.90000    0.0241500
      4.00000    0.0223900
      4.20000    0.0192900
      4.60000    0.0144900
      5.00000    0.0110500
      5.40000   0.00855000
      5.50000   0.00803400
      5.80000   0.00669800
      6.00000   0.00595600
      6.20000   0.00531100
      6.60000   0.00426000
      7.00000   0.00345200
      7.40000   0.00282300
      8.00000   0.00212300
      9.00000   0.00137100
      10.0000  0.000922700
      11.0000  0.000642500
      12.0000  0.000460400
      14.0000  0.000254000
      16.0000  0.000151200
      18.0000  9.54600e-05
      20.0000  6.31800e-05
      22.0000  4.34600e-05
      25.0000  2.62900e-05
      28.0000  1.68200e-05
      31.0000  1.12600e-05
      35.0000  6.98000e-06
      40.0000  4.12400e-06
      45.0000  2.59200e-06
      50.0000  1.71200e-06
      70.0000  4.56100e-07
      100.000  1.13000e-07
      1000.00  2.12700e-11
  1.00000e+06  1.12600e-20
  1.00000e+09  1.15100e-29
