     0.0000   0.587100
     0.0100   0.587100
     0.0200   0.587100
     0.0300   0.587100
     0.0400   0.587100
     0.0500   0.587100
     0.0600   0.587100
     0.0700   0.587100
     0.0800   0.587100
     0.0900   0.587100
     0.1000   0.587100
     0.1100   0.733800
     0.1200   1.04800
     0.1300   1.29900
     0.1400   1.56800
     0.1500   1.80000
     0.1600   1.87600
     0.1700   1.84000
     0.1800   1.75800
     0.1900   1.66700
     0.2000   1.60000
     0.2200   1.56000
     0.2400   1.45100
     0.2500   1.32400
     0.2600   1.16700
     0.2800   0.938400
     0.3000   0.869900
     0.3200   0.860000
     0.3400   0.857100
     0.3500   0.851500
     0.3600   0.830500
     0.3800   0.802200
     0.4000   0.735400
     0.4200   0.670100
     0.4400   0.615000
     0.4500   0.576900
     0.4600   0.555800
     0.4800   0.522600
     0.5000   0.522200
     0.5500   0.516600
     0.6000   0.474400
     0.6500   0.431600
     0.7000   0.419600
     0.8000   0.379300
     0.9000   0.352200
     1.0000   0.324400
     1.1000   0.305800
     1.2000   0.287700
     1.3000   0.269800
     1.4000   0.252100
     1.5000   0.234900
     1.6000   0.218200
     1.7000   0.201900
     1.8000   0.186600
     1.9000   0.172200
     2.0000   0.158800
     2.2000   0.134300
     2.4000   0.113500
     2.5000   0.104400
     2.6000   0.0959600
     2.8000   0.0812400
     3.0000   0.0689100
     3.3000   0.0541200
     3.5000   0.0462500
     3.6000   0.0428100
     3.9000   0.0341400
     4.0000   0.0317200
     4.2000   0.0274700
     4.6000   0.0208100
     5.0000   0.0159700
     5.4000   0.0124200
     5.5000   0.0116800
     5.8000   0.00977000
     6.0000   0.00870400
     6.2000   0.00777500
     6.6000   0.00625300
     7.0000   0.00508000
     7.4000   0.00416300
     8.0000   0.00313800
     9.0000   0.00203400
    10.0000   0.00137200
    11.0000   0.000956800
    12.0000   0.000686500
    14.0000   0.000379600
    16.0000   0.000226200
    18.0000   0.000142900
    20.0000   9.46900e-05
    22.0000   6.51700e-05
    25.0000   3.94400e-05
    28.0000   2.52600e-05
    31.0000   1.69200e-05
    35.0000   1.04900e-05
    40.0000   6.19900e-06
    45.0000   3.89700e-06
    50.0000   2.57500e-06
    70.0000   6.86900e-07
   100.000    1.70500e-07
  1000.00     3.27300e-11
  1.00e+06    1.76900e-20
  1.00e+09    1.80900e-29
