      0.00000     0.587100
    0.0100000     0.587100
    0.0200000     0.587100
    0.0300000     0.587100
    0.0400000     0.587100
    0.0500000     0.587100
    0.0600000     0.587100
    0.0700000     0.587100
    0.0800000     0.587100
    0.0900000     0.587100
     0.100000     0.587100
     0.110000     0.691000
     0.120000     0.959500
     0.130000      1.22700
     0.140000      1.44500
     0.150000      1.64900
     0.160000      1.72300
     0.170000      1.69500
     0.180000      1.62500
     0.190000      1.55100
     0.200000      1.48800
     0.220000      1.46300
     0.240000      1.35000
     0.250000      1.23500
     0.260000      1.11000
     0.280000     0.918700
     0.300000     0.845500
     0.320000     0.821500
     0.340000     0.817800
     0.350000     0.807400
     0.360000     0.800900
     0.380000     0.760800
     0.400000     0.706900
     0.420000     0.641000
     0.440000     0.597800
     0.450000     0.565400
     0.460000     0.550700
     0.480000     0.527200
     0.500000     0.501800
     0.550000     0.492900
     0.600000     0.464900
     0.650000     0.426400
     0.700000     0.410000
     0.800000     0.374600
     0.900000     0.337500
      1.00000     0.327500
      1.10000     0.306700
      1.20000     0.286700
      1.30000     0.267300
      1.40000     0.248500
      1.50000     0.230500
      1.60000     0.213300
      1.70000     0.196800
      1.80000     0.181400
      1.90000     0.167100
      2.00000     0.153800
      2.20000     0.129900
      2.40000     0.109800
      2.50000     0.100900
      2.60000    0.0928900
      2.80000    0.0788300
      3.00000    0.0671200
      3.30000    0.0531200
      3.50000    0.0456900
      3.60000    0.0424500
      3.90000    0.0342700
      4.00000    0.0319900
      4.20000    0.0279700
      4.60000    0.0216400
      5.00000    0.0169900
      5.40000    0.0135300
      5.50000    0.0128100
      5.80000    0.0109100
      6.00000   0.00984400
      6.20000   0.00890200
      6.60000   0.00733500
      7.00000   0.00610000
      7.40000   0.00511400
      8.00000   0.00397900
      9.00000   0.00270400
      10.0000   0.00190000
      11.0000   0.00137000
      12.0000   0.00101200
      14.0000  0.000585100
      16.0000  0.000360400
      18.0000  0.000233500
      20.0000  0.000157600
      22.0000  0.000110200
      25.0000  6.78900e-05
      28.0000  4.40700e-05
      31.0000  2.98500e-05
      35.0000  1.87300e-05
      40.0000  1.12100e-05
      45.0000  7.11700e-06
      50.0000  4.74300e-06
      70.0000  1.30000e-06
      100.000  3.32900e-07
      1000.00  9.11200e-11
  1.00000e+06  7.12500e-20
  1.00000e+09  7.99800e-29
