1.000000	2.308E-01
1.500000	5.084E-01
2.000000	1.102E+00
3.000000	1.304E+00
4.000000	1.003E+00
5.000000	8.483E-01
6.000000	7.054E-01
8.000000	5.118E-01
10.000000	3.951E-01
15.000000	2.308E-01
20.000000	1.535E-01
30.000000	8.123E-02
40.000000	4.970E-02
50.000000	3.345E-02
60.000000	2.402E-02
80.000000	1.407E-02
100.000000	9.207E-03
150.000000	4.197E-03
200.000000	2.384E-03
300.000000	1.068E-03
400.000000	6.022E-04
500.000000	3.859E-04
600.000000	2.682E-04
800.000000	1.510E-04
1000.000000	9.665E-05
1500.000000	0.000E+00
2000.000000	0.000E+00
3000.000000	0.000E+00
4000.000000	0.000E+00
5000.000000	0.000E+00
6000.000000	0.000E+00
8000.000000	0.000E+00
10000.000000	0.000E+00
15000.000000	0.000E+00
20000.000000	0.000E+00
30000.000000	0.000E+00
40000.000000	0.000E+00
50000.000000	0.000E+00
60000.000000	0.000E+00
80000.000000	0.000E+00
100000.000000	0.000E+00
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
0.000000	0.0
